,Unnamed: 0,sentences,level_1,review,class,word_count
8731,8731,4320,0,Disgusting Help/Support They never reply when you complain.,,8
8732,8732,4320,1,"My order was wrong, driver accepted another delivery in the opposite direction from my house and therofre my food was cold.",,21
8733,8733,4320,2,Uber don't care they just take you money and charge you a service fee for no service.,,17
8734,8734,4320,3,Back to Menulog for me,,5
8735,8735,4321,0,I hope everyone involved with Uber Eats will experience a terminal disease.,,12
8736,8736,4321,1,The amount of spam.,,4
8737,8737,4321,2,And pushing to order is mental.,,6
8738,8738,4321,3,It's just borderline retarded.,,4
8739,8739,4321,4,Please tell you're mother she should be ashamed of her offspring if you are in any way involved in this company.,,21
8740,8740,4321,5,You deserve the worst.,,4
8741,8741,4322,0,Terrible experience.,,2
8742,8742,4322,1,They take money immediately after placing the order.,,8
8743,8743,4322,2,And then suddenly the order get cancelled.,,7
8744,8744,4322,3,So I have to place a new order and pay again.,,11
8745,8745,4322,4,And the important thing is I never received my refunds.,,10
8746,8746,4322,5,This is not right.,,4
8747,8747,4322,6,Please be careful when you pay with your cards!,,9
8748,8748,4323,0,Was ok till I went to check my refund page and never have they paid my refund back to me for cancelation or no product available.,,26
8749,8749,4323,1,I can only imagine how much i list omg must be in the 100$s.,,14
8750,8750,4323,2,Not very impressed they are aloud and get away with this.,,11
8751,8751,4324,0,Do yourself a favor and don't download this money taking ripe off..,,12
8752,8752,4324,1,I paid 30 bucks for a bacon burger (no bacon) a regular frie ( half of the fries were eaten💀 no refund neither but they sure will no give you want you order and take your money no problem,,39
8753,8753,4325,0,Love the service especially since the start of the pandemic....,,10
8754,8754,4325,1,"I wish more restaurants in my area would collaborate with UberEATS for people that wish to enjoy their cuisine, but do not wish to go out.",,26
8755,8755,4325,2,Sadly the feedback I get is they do not see the advantage in doing that.,,15
8756,8756,4326,0,Edit : Still doing this even after replying to my review.,,11
8757,8757,4326,1,"Using the ""ORDER"" notification feature to push ads and promotions instead of using the ""promotions"" notification so that way the user cannot mute promotions only without having to mute specifically the notification for his orders...this is such a bad practice",,40
8758,8758,4327,0,Search results are broken.,,4
8759,8759,4327,1,It used to return the matching dishes from restaurants.,,9
8760,8760,4327,2,Now it only shows the restaurants.,,6
8761,8761,4327,3,I need to open each restaurant result and search the menu for each one.,,14
8762,8762,4327,4,"Even worse, many results don't even have any dishes i searched for!",,12
8763,8763,4327,5,It's become a pain to use.,,6
8764,8764,4328,0,It's no good my order didn't come n they wouldn't let me speak to someone the robot kept saying my order wasn't eligible for a refund n no matter my reply they kept sending the same message I lost my order and my money n they didn't do anything about it,,51
8765,8765,4329,0,I hate that you can't talk to or chat with a live person about an issue with an active order.,,20
8766,8766,4329,1,Super frustrating!!!,,2
8767,8767,4329,2,At least door dash has live agents who can assist.,,10
8768,8768,4329,3,Uber just wants to take your money and offer no customer assistance.,,12
8769,8769,4329,4,That says alot about the greedy execs,,7
8770,8770,4330,0,Every time I’ve ordered from Uber eats I’m missing parts of my order including today.,,15
8771,8771,4330,1,You need to double check what has been ordered and what you receive before delivery.,,15
8772,8772,4330,2,I’m sick and tired of not receiving my order.,,9
8773,8773,4330,3,Not that it’s wrong just that half of it is missing.,,11
8774,8774,4330,4,Thanks,,1
8775,8775,4331,0,THIS NEEDS TO BE FIXED ASAP!,,6
8776,8776,4331,1,The new update is horrible when it comes to ordering meals!,,11
8777,8777,4331,2,So many people and I always leave the fries/ drinks accidentally unadded to the order and there’s no easy way of checking it!,,23
8778,8778,4331,3,I wish it would go back to the old one :(,,11
8779,8779,4332,0,Order specified as Leave at Door was Left at Wall.,,10
8780,8780,4332,1,Food did not arrive at all and delivery person took a picture of a wall different from our address.,,19
8781,8781,4332,2,Tried contacting uber eats but they did not bother to extend any help at all.,,15
8782,8782,4332,3,Worst delivery service.,,3
8783,8783,4332,4,Will not use again,,4
8784,8784,4333,0,Absolute joke.,,2
8785,8785,4333,1,Food turns up inedible and you can’t get your money back but get the same message.,,16
8786,8786,4333,2,"Disgusting 
Who else has had the same automatic message

.",,10
8787,8787,4333,3,We're sorry to hear that your order didn't meet your expectations.,,11
8788,8788,4333,4,"Unfortunately, we are unable to offer a price adjustment on this order.",,12
8789,8789,4334,0,I waited over an hour for a delivery for it only to be cancelled without notification or explanation.,,18
8790,8790,4334,1,Truly terrible service and no option to query this or put in a formal complaint.,,15
8791,8791,4334,2,The company never takes responsibility for any issues and doesn’t even have a complaint option on the app.,,18
8792,8792,4335,0,"I have ordered McDonalds at 18.21pm today and the order was prepared and picked up by driver but after an hour of waiting and checking the map, the driver cancelled the order and no reason was given for cancelling the order.",,41
8793,8793,4335,1,Never ordering from this app again!,,6
8794,8794,4335,2,Uninstalling it right away.,,4
8795,8795,4336,0,My notifications shows I can use the discount code for McDonald’s.,,11
8796,8796,4336,1,When I’ve gone to use it for McDonald’s it states the code isn’t eligible despite it being a new code and your notification told me I could use it.,,29
8797,8797,4336,2,This is not the first time it’s happened.,,8
8798,8798,4336,3,It’s so disappointing.,,3
8799,8799,4337,0,I would give No stars if I could.,,8
8800,8800,4337,1,This app declined my Card and 2 other members of my Family on the same day for no apparent reason and despite contacting the Customer service department I was told there was no issue with the App to that I say Rubbish !,,43
8801,8801,4337,2,!,,1
8802,8802,4338,0,"Ordered food, your app has lost the driver so I phoned the restaurant and they've been told its been delivered, tried phoning your helpline to which is an automated service and cuts you off after 40 seconds.",,37
8803,8803,4338,1,Your online help is a mess and extremely useless not using this app again,,14
8804,8804,4339,0,"Can’t use this app on my iphone6,it work’s just fine and see no reason to rush out to buy the latest model to just use some apps, you ‘left me behind so i am leaving you behind’ as other food apps still work on my iphone i will use those instead.",,51
8805,8805,4340,0,Waited over an hour for my food.,,7
8806,8806,4340,1,The driver was around the corner than seen to drive off and my food never arrived.,,16
8807,8807,4340,2,I’m than told to wait a few working days for someone to get In touch with me and now my money is gone and no food has arrived.,,28
8808,8808,4341,0,"Despite having my address correct in my profile, delivery drivers continue to deliver to the wrong address.",,17
8809,8809,4341,1,"For some reason, my profile has registered a second address up the road from me that has nothing to do with me.",,22
8810,8810,4341,2,I have phoned customer services and they can do nothing.,,10
8811,8811,4341,3,Absolutely hopeless.,,2
8812,8812,4342,0,When there’s bad service it’s not easy to find the option that gives you live chat.,,16
8813,8813,4342,1,I have had two meals not turn up and I was charged for the first.,,15
8814,8814,4342,2,Still haven’t been refunded and no info on how to contact them without spending significant time trawling to find it.,,20
8815,8815,4343,0,"I ordered from just eat, my order never came and instead the driver just marked it as delivered.",,18
8816,8816,4343,1,"It has been almost two months and have still not received a refund, only loads of emails telling me the same thing but still providing no information or my refund.",,30
8817,8817,4343,2,Really not happy.,,3
8818,8818,4344,0,"Smooth ordering experience, but can be annoying with other in app processes.",,12
8819,8819,4344,1,"Won't let you see other peoples reviews, only view aggregate stats so its hard to properly check out vendors.",,19
8820,8820,4344,2,Account credits for mistakes are only valid for ~90 days and the app doesnt clearly indicate that when picking refund option.,,21
8821,8821,4345,0,Theft is happening there ... You stole my money and stood up to your delivery who didnt give me my money back and told my money will be back before 8 pm but i guess this is what kind of a company you are that needs be complained to the police department,,52
8822,8822,4346,0,this is the first time i used deliveroo.,,8
8823,8823,4346,1,The driver was so rude.,,5
8824,8824,4346,2,The ice cream spilled everywhere in the bag.,,8
8825,8825,4346,3,He dropped the food on floor and said he had no time this and walked off.,,16
8826,8826,4346,4,He put my food on the floor.,,7
8827,8827,4346,5,I want this addressed immediately.,,5
8828,8828,4346,6,THIS IS UNACCEPTABLE,,3
8829,8829,4347,0,Disappointed.,,1
8830,8830,4347,1,Vast majority of order not available and so I have to go to the shop anyway - Deliveroo are forcing me to wait in for delivery of the smallest items that I don't need on their own.,,37
8831,8831,4347,2,Have cancelled Plus and will be charging back for the order via my bank.,,14
8832,8832,4348,0,I used to love this app.,,6
8833,8833,4348,1,"Then I was mischarged for an order I didn't make and after refunding it I received ""Invalid card details"" for ALL PURCHASES, didn't matter which card I used (or even PayPal).",,31
8834,8834,4348,2,"But after being Shadow-Banned, I was continuously charged for my deliveroo plus... disgusting business practices.",,15
8835,8835,4349,0,Very bad feeling.,,3
8836,8836,4349,1,Totally misleads with fake promotion.,,5
8837,8837,4349,2,And they built that no way to ask about that kind of unpleasant feedbacks.,,14
8838,8838,4349,3,It is never expected even from a local small app.,,10
8839,8839,4349,4,I should say bye to uber and uber eats because of those cheap tricks.,,14
8840,8840,4349,5,Please build some one better app.,,6
8841,8841,4350,0,Worst service ever!!!,,3
8842,8842,4350,1,Ordered my meal more than 2 hours ago!!!,,8
8843,8843,4350,2,"Wrong order arrived phoned the driver, he was going to sort out.",,12
8844,8844,4350,3,Messaged via the app 30 minutes after no communication and its now 2 hours later almost 3pm and no food and no communication!!!!,,23
8845,8845,4350,4,This is the worst service ever.,,6
8846,8846,4351,0,I had the worst experience using this app.,,8
8847,8847,4351,1,Their customer service is horrible.,,5
8848,8848,4351,2,The high delivery fees should be illegal.,,7
8849,8849,4351,3,I had several charges and I asked for receipt they were unable to produce all they could say was the fees were legitimate.,,23
8850,8850,4351,4,I wonder how many people has had this issues.,,9
8851,8851,4352,0,I am a driver for you people I have been trying to cash out my earnings for 9 days everyday an it won't let me I insist on u send ing me my money I work hard for you guys and u do this ...it unacceptable give me what I worked for,,52
8852,8852,4353,0,You guys suck....why do your delivery people keep saying they delivered my food when they didn't and now I have to fight with you guys to get my money back.,,30
8853,8853,4353,1,The restaurant sometimes cancels orders and I get no notification about it.,,12
8854,8854,4353,2,"If I could rate u guys negative stars, I would.",,10
8855,8855,4354,0,Haven't had the best service lately...,,6
8856,8856,4354,1,I ordered at 1am and payed.,,6
8857,8857,4354,2,The driver was at the restaurant picking up the food.,,10
8858,8858,4354,3,And then the app shut off at 2am due to not having any open restaurants or stores...,,17
8859,8859,4354,4,So I couldn't contact the driver or know if he was still coming...,,13
8860,8860,4355,0,Absolute rubbish they try charge $19 for something that is $12 in store and that's without them adding order fee and orderd dominos tonight estimated delivery time was 6:50 its now 7:30 I live 2 blocks away from the store I could have walked there eaten and come home in the time,,52
8861,8861,4356,0,Got food from other one of there app postmates food was damaged so had to purchase food again from other restaurant charged twice got email i get refund and still nothing if you got too much money in your accound and need app that steals it this is the one for u,,52
8862,8862,4357,0,The only thing that sometimes gets knowing is when I know places near me are open but it says no restaurants are available for ordering right now especially with how heavy smoke can be at times is very hard on me to go outside to breathe the joys of having severe asthma.,,52
8863,8863,4358,0,"Items missing from my order and no refund was given, Uber Eats is extremely unhelpful and will always take the side of the restaurant/driver, even if it was them who messed up, I've had a few similar experiences with Uber Eats in the past and will now be switching to a competitor",,52
8864,8864,4359,0,If i could id give it less then 1 star.,,10
8865,8865,4359,1,"every time i use the app, the food is late, cold, the driver kept going long routes or even goong past restaurant to a shop and waitong for 20 mins, would not recommend if your in cork Ireland.",,38
8866,8866,4359,2,Will not use again.,,4
8867,8867,4360,0,"This app is terrible, constantly messing up orders, deliverys constantly being delayed whilst it changes delivery triber multiple times, food is turning up cold and there isn't even away to rectify this with uber in a reasonable manner they just leave the drivers to deal with everything.",,47
8868,8868,4360,1,Really disappointed with this service,,5
8869,8869,4361,0,Terrible.,,1
8870,8870,4361,1,"Delivery time kept creeping up, finally called the restaurant and they said food had been sitting for a half hour and no driver came.",,24
8871,8871,4361,2,The restaurant sent one of their own delivery folks to complete the order.,,13
8872,8872,4361,3,No way to contact Uber Eats customer service.,,8
8873,8873,4361,4,Use this as a last resort.,,6
8874,8874,4362,0,"Customer service is non existent, restaurant messed my order up.",,10
8875,8875,4362,1,I rang them who said take it up with uber... only to have uber say take it up with the place you ordered at.,,24
8876,8876,4362,2,"Deleted all of ubers apps, will use one of the other 1000s of taxi or food apps now",,18
8877,8877,4363,0,Uber eats is terrible.,,4
8878,8878,4363,1,"I ordered there once, to try it, and never got my food.",,12
8879,8879,4363,2,"I decided to give it another shot again tonight.... AGAIN, no food.",,12
8880,8880,4363,3,"Both times the driver took so long to get to the restaurant, the establishment had already closed.",,17
8881,8881,4363,4,And I paid extra for priority delivery.,,7
8882,8882,4364,0,My order was ordered at 7.15 it still had not arrived at 9.00 I had to phone the restaurant twice only to find that my order had been delivered to the wrong address and the restaurant had to remake and deliver themselves I received my order after 9.30.,,48
8883,8883,4364,1,Not happy at all,,4
8884,8884,4365,0,You make an order.,,4
8885,8885,4365,1,They combine it to lots of orders then you wait forever for an order that just gets pushed back continuously.,,20
8886,8886,4365,2,With an automated recorded message loop that gives no option to cancel or speak with someone about it.,,18
8887,8887,4365,3,What a joke.,,3
8888,8888,4365,4,How does this conform to consumer rights?,,7
8889,8889,4366,0,Don’t bother using.,,3
8890,8890,4366,1,Orders always wrong.,,3
8891,8891,4366,2,You can’t speak to anyone and then they don’t refund you because you have had a refund before.,,18
8892,8892,4366,3,If the order is wrong.,,5
8893,8893,4366,4,That is not the customers fault.,,6
8894,8894,4366,5,Have now deleted the app as Uber eats is a joke!,,11
8895,8895,4366,6,They don’t even deserve 1 star.,,6
8896,8896,4367,0,Terrible customer care over priced menus compared to walk in.,,10
8897,8897,4367,1,"I paid for hot food and received cold food and Uber eats customer service say, “they are sorry and there is nothing they can do but don’t worry my complaint has not gone unnoticed” sent twice in an automated message.",,40
8898,8898,4367,2,Terrible service,,2
8899,8899,4368,0,First problem is it insists I live in a bar about 250 meters from me and will not accept any possible other address.,,23
8900,8900,4368,1,Next it only has 6 restaurant choices which is not good considering I live 10 minute walk away from 3 different commercial centres all packed full of restaurants.,,28
8901,8901,4368,2,Deleting!,,1
8902,8902,4369,0,dont think ive ever had even warm food let alone hot and i live in the town centre where most the food is coming from been promised refund multiple times but iys just a bkag they never actually put the money back in your account!!!,,45
8903,8903,4369,1,avoid and use other food apps 100%,,7
8904,8904,4370,0,Your live chat experience is an absolute joke.,,8
8905,8905,4370,1,"Restaurant never confirmed my order, they shut, I asked to cancel my order and I keep being told my details are wrong by 2 different people when I have double checked the details and they are correct.",,37
8906,8906,4370,2,Will only use deliveroo from now on,,7
8907,8907,4371,0,"Very poor customer service, contacted them after I won competition and the code didn't work, the response was, ""I would stay away from scam emails"" it was not a scam it was a local Indian restaurant who ran competition on Facebook was public post.",,44
8908,8908,4371,1,They did not try to help at all.,,8
8909,8909,4372,0,Good idea for a service.,,5
8910,8910,4372,1,but the app has recently annoyed me.,,7
8911,8911,4372,2,"Before when you select offers, you are given a list of places that show you their offers in ORDER, with the highest discounts first.",,24
8912,8912,4372,3,"Now when you select offers, there are no offers in order, its just scattered.",,14
8913,8913,4372,4,Not impressed.,,2
8914,8914,4373,0,"Ordered from two restaurants No way to contact Just Eat or to select help feature to contact the first restaurant, the order for which is more than 35 minutes late.",,30
8915,8915,4373,1,No update or apology from the restaurant.,,7
8916,8916,4373,2,Very off-putting and unlikely to continue using the app.,,9
8917,8917,4373,3,Completely unable to report an issue.,,6
8918,8918,4374,0,Used to be very good but be warned this company no longer put the customer first.,,16
8919,8919,4374,1,3 times in 6 weeks I have received missing items and just eat never get back to me about refunds or even reply to my complaint.,,26
8920,8920,4374,2,"App deleted, customer gone, avoid if you value your money.",,10
8921,8921,4375,0,"This app sucks I just tried to order a greggs it won't let me confirm my payment for 6 stake bakes and 2 cold drinks and then it ask me to choose sauce I picked bbq sauce tried to press confirm payment but the payment button doesn't work am deleting this app,😠😠😠😠😠😠😠😠😠😠",,52
8922,8922,4376,0,"Loads of hassle, he delivered wrong order, and no contact option, after struggling found live chat option and after waste more 30 minutes re ordered , but story not finished yet, now have to go for refund process and send them email and pictures and have to consume more and more time",,52
8923,8923,4377,0,"That was very disappointing to see a cancellation of your order after 1.5 h waiting, and there is no relevant explanation from a support chat.",,25
8924,8924,4377,1,And you could fix a chat as well -it’s interrupting after less then a minute when you actually taping a reply the chat shot down it self..,,27
8925,8925,4378,0,I have been ordering through justeat for a while now and the past few days have been terrible I don’t think they have enough delivery drivers as my orders have all been late even rang one restaurant to be told they were waiting for a delivery driver to be assigned terrible service,,52
8926,8926,4379,0,This is the worst delivery service I have ever used.,,10
8927,8927,4379,1,Always get my order wrong kr delivery to the wrong address or don't deliver at all and say they did.,,20
8928,8928,4379,2,Thus service needs to go out of business really and I'm going to make sure that happens.,,17
8929,8929,4379,3,I'm a lawyer.,,3
8930,8930,4379,4,Watch this space,,3
8931,8931,4380,0,Absolute BS!,,2
8932,8932,4380,1,Not going to use deliveroo again!,,6
8933,8933,4380,2,"Drivers can't use google maps, no contact free delivery and most of the drivers without mask, drivers can't find address, most of the time something is missing in the order, customer service is rude and feed you with BS.",,39
8934,8934,4380,3,Uber Eats here I go ;),,6
8935,8935,4381,0,No support .,,3
8936,8936,4381,1,Payments fails and orders keep getting cancelled as per the app and you have to reorder .,,17
8937,8937,4381,2,How ever the payment is deducted for all the failed order after 5 minutes and now you need to dispute for refund .,,23
8938,8938,4381,3,Sent email and it bounced.. no support button in app!,,10
8939,8939,4381,4,!,,1
8940,8940,4382,0,"Suddenly became an unusable app with constantly showing that you need to confirm your location and once done, nothing happens.",,20
8941,8941,4382,1,"Seems like pretty common bug, been there for a long time, and they have updated it the several times since, but no fix for the issue.",,26
8942,8942,4382,2,How can they be so ignorant 👎,,7
8943,8943,4383,0,came on time all hot so happy there but very disappointed 1. perri perri fries were just sauce.,,18
8944,8944,4383,1,so not real .,,4
8945,8945,4383,2,2,,1
8946,8946,4383,3,£9.50 for supposed mix bhuna 😒 just small chicken pieces in a sauce.,,13
8947,8947,4383,4,cheaper getting a real bhuna from an Indian takeaway.,,9
8948,8948,4383,5,so not good .,,4
8949,8949,4383,6,shame let it down,,4
8950,8950,4384,0,"11.40pm set in shear panic of placing order for delivery via WiFi (as only source) ...
J-Eat ... useless ... our postcode has us living some 20 minute drive away so results of fast food delivery companies will not even entertain the commute  
Whereas this beauty of an APP answered our hunger needs",,53
8951,8951,4385,0,As of July 29 I will no longer be using this app.,,12
8952,8952,4385,1,The way you manage the deliveries is terrible.,,8
8953,8953,4385,2,I don't mind there being a second delivery along the way.,,11
8954,8954,4385,3,"I do mind however, a delivery where someone drives 10 minutes past my actual door before giving me mine.",,19
8955,8955,4385,4,There are limits,,3
8956,8956,4386,0,Uber Eats is an impersonal app that refuses to let you connect with a person or get a refund if there is a problem.,,24
8957,8957,4386,1,I will be using Door Dash or simply sticking with places that have established delivery services of their own from now on.,,22
8958,8958,4386,2,Would give 0 stars if I could.,,7
8959,8959,4387,0,The price and all that is good.,,7
8960,8960,4387,1,But when you order food and it is on its way.,,11
8961,8961,4387,2,If there is no more deliveries in your area you can't check when its going to arrive where it is or anything.,,22
8962,8962,4387,3,Just a page that says that they are closed which is really frustrating,,13
8963,8963,4388,0,Lately the service is horrible.,,5
8964,8964,4388,1,"Since they ask you to pay extra for expenses delivery, it takes forever to get the food.",,17
8965,8965,4388,2,By the time it is delivered is cold already.,,9
8966,8966,4388,3,The last 2 times when I ordered the person showing on the app wasn't the person actually delivering.,,18
8967,8967,4388,4,Do something about it.,,4
8968,8968,4389,0,Very disappointed in this app.,,5
8969,8969,4389,1,Other apps are much better.,,5
8970,8970,4389,2,The customer service is absolutely horrible and never replies back to you.,,12
8971,8971,4389,3,"After recieving damaged food and missing items, I tried contacting support and they said they could not help me even with photos clearly indicating the problem.",,26
8972,8972,4389,4,Don't bother with this app.,,5
8973,8973,4390,0,Useless.,,1
8974,8974,4390,1,Live in aberdeen scotland (a city) and keep placing orders for them to be cancelled over an hour later after order being accepted.,,23
8975,8975,4390,2,Its more than one takeaway that cancels.,,7
8976,8976,4390,3,Sick to death of it now.,,6
8977,8977,4390,4,Deleted app and will use just eat and foodhub as never had an issue with them,,16
8978,8978,4391,0,Worse delivery service for delivery Offered me 50 % off on groceries but didn't honoured the deal avoid at All cost also The worst customer service ever you cannot get hold of anyone also you cannot chat with someone in a same conversation .,,44
8979,8979,4391,1,Hopeless hope they are cursed and never be happy.,,9
8980,8980,4392,0,They charge more than any other delivery service and yet still the driver makes stops along the way to deliver some other people's food.,,24
8981,8981,4392,1,My food was cold because the driver first took ten minutes to go deliver to someone else.,,17
8982,8982,4392,2,"Also many annoying pop-up ads like ""complete your order with"" style things.",,12
8983,8983,4393,0,Game me a promotion and went through applying the code then tell me the valid and not expired cc is not valid for their system.,,25
8984,8984,4393,1,Glitched me out of the coupon but still kept food in cart (how convenient).,,14
8985,8985,4393,2,So all I can feel is that they make fake promotion to bait use.,,14
8986,8986,4394,0,Please fix your priority delivery feature.,,6
8987,8987,4394,1,What is the point of paying for this if delivery people just drop your order if they don't want you as your first stop??,,24
8988,8988,4394,2,"Have had so many problems with this feature, such a waste.",,11
8989,8989,4394,3,Stupidly I keep trying it.,,5
8990,8990,4394,4,Don't recommend using priority delivery to anyone.,,7
8991,8991,4395,0,I am unable to make a complaint on the app itself so I'm doing it here.,,16
8992,8992,4395,1,I purchased my food and waited for over an hour only to recieve a notification saying that my order will have to be cancelled for unknown reasons and now I don't have a recipt of the order,,37
8993,8993,4396,0,"Ordered food from a place 10 minutes down the road with a 30-40 minute estimate for delivery, which was fine but 2 and a half hours go by and my order has completely disappeared and when I try to get a refund I'm told it doesn't exist, so not using this app again",,53
8994,8994,4397,0,I'm used to terrible device from Uber so I avoided using it for a while.,,15
8995,8995,4397,1,Decided to order tonight and never received my order but it's marked as delivered.,,14
8996,8996,4397,2,I can't reach the driver and customer service is not available.,,11
8997,8997,4397,3,I also can't even edit my tip and get that back.,,11
8998,8998,4397,4,Never again.,,2
8999,8999,4398,0,Ordered KFC on the app.,,5
9000,9000,4398,1,It arrived cold 40 minutes after the estimated time and a £9 burger box meal was missing the burger.,,19
9001,9001,4398,2,Contacted customer support who refunded me £1.,,7
9002,9002,4398,3,Absolutely terrible considering the main part of the meal was missing and they only refunded £1.,,16
9003,9003,4398,4,Time to uninstall.,,3
9004,9004,4398,5,Won't use again.,,3
9005,9005,4399,0,So have we done away with the doorbell in 2020?!?!,,10
9006,9006,4399,1,How the heck am I supposed to know there's food unattended on my porch if you don't ring the dang doorbell??,,21
9007,9007,4399,2,Fix your app to alert me when it's delivered if that's your new policy!,,14
9008,9008,4399,3,The human support is non-existent.,,5
9009,9009,4399,4,Worst.,,1
9010,9010,4399,5,Service.,,1
9011,9011,4399,6,Ever.,,1
9012,9012,4400,0,Delivery fees are like 20bucks and over!!!,,7
9013,9013,4400,1,What in the world are you thinking???,,7
9014,9014,4400,2,Trying to steal from ppl live!!!,,6
9015,9015,4400,3,I even have the uber pass and still minimum delivery fee is 20 bucks.,,14
9016,9016,4400,4,Stay away!,,2
9017,9017,4400,5,Go get yourself a man or a woman that kniw how to cook and forget this nonsense,,17
9018,9018,4401,0,"App is fine, but you can't get rid of the reminders to rate it.",,14
9019,9019,4401,1,"Answered ""no"" to the ""do you like the app"" and gace feedback five or six times.",,16
9020,9020,4401,2,"If I said I didn't like your app last time, stop asking me.",,13
9021,9021,4401,3,"Update 1 - still keeps asking, even after I've reviewed.",,10
9022,9022,4402,0,"Everytime I make an order I wait between 1hr30 and 2hrs for it to be dropped , everytime, all I get is a sorry email after we have waited hours for food and we and the children are left starving!",,40
9023,9023,4402,1,No compensation for the constant inconvenience and terrible service we have been receiving!,,13
9024,9024,4403,0,Biggest pet peeve about Uber is the way they show the delivery time of 30m or less but once you place the order it says the delivery will be 1h.,,30
9025,9025,4403,1,There's no accountability and it makes it impossible to plan around.,,11
9026,9026,4403,2,Being inconsiderate of the customer's time makes for extremely poor user experience,,12
9027,9027,4404,0,"Worest food delivery app, they never slove your issue and there's alot fees you need to pay instead of the extra 30% that you have to pay for any restaurant, customer service is unhelpful at all they just sent you the same message all the time, they don't have live chat option ):",,53
9028,9028,4405,0,The store you place an order with should let the customer know if any items ordered are not available.,,19
9029,9029,4405,1,This will give the customer the choice whether to continue with the order or not.,,15
9030,9030,4405,2,I keep getting disappointed when using uber eats as items are either missing or unavailable!,,15
9031,9031,4405,3,Not great customer service.,,4
9032,9032,4406,0,The worst.,,2
9033,9033,4406,1,I just paid $25 for a cheeseburger and fries from 5 guys.,,12
9034,9034,4406,2,"The place is five minutes from my house, I paid for priority delivery, and it took over an hour.",,19
9035,9035,4406,3,And was missing half the order.,,6
9036,9036,4406,4,Finally cancelled my subscription and deleted the app.,,8
9037,9037,4406,5,Huge waste of time and money.,,6
9038,9038,4407,0,I used to use uber eats before they added the service charge.,,12
9039,9039,4407,1,"They already charge restaurants 25% of the order total, which is utterly ridiculous, and now on top a service fee.",,20
9040,9040,4407,2,"I'll never use uber eats again, not until you charge restaurants reasonable rates (10% max) and you receive the service fee.",,21
9041,9041,4408,0,Waited almost an hour for delivery.,,6
9042,9042,4408,1,App indicated that food was picked up by driver and delivered.,,11
9043,9043,4408,2,No food at doorstep or picture on app of delivery.,,10
9044,9044,4408,3,Offered refund for food but no assurance that tip was not charged.,,12
9045,9045,4408,4,I believe tip was still charged.,,6
9046,9046,4408,5,Not happy with wasted time and hungry night.,,8
9047,9047,4409,0,"Made an order the money was taken from my account, the app said preparing order did that for an hour an then the order vanished no cancellation notification and no return of my money and no way to contact to dispute the issue.",,43
9048,9048,4409,1,Someone needs to contact me in regard to this issue,,10
9049,9049,4410,0,"Ordered a meal and apparently it kept getting delayed, I waited 3 hours and never received my meal I just ended up cancelling it.",,24
9050,9050,4410,1,"I don’t understand how it can take that long to bring me my meal, apparently they kept ‘losing’ my food so they had to start again.",,26
9051,9051,4410,2,Would not recommend.,,3
9052,9052,4411,0,"I do not recommend this app, I have ordered from it several times and never received my order.",,18
9053,9053,4411,1,I’ve tried calling the customer service but it was completely useless.,,11
9054,9054,4411,2,I didn’t even speak to anyone they just told me to use their app which is also useless.,,18
9055,9055,4411,3,It is really annoying and unprofessional.,,6
9056,9056,4412,0,My order never arrived.,,4
9057,9057,4412,1,I got charged for it after 74 hours.,,8
9058,9058,4412,2,"When I contacted support, I was told that it had been placed more than 48 hours in advance so they could not refund me.",,24
9059,9059,4412,3,I am not sure I have dealt with a more unprofessional and untrustworthy company!,,14
9060,9060,4412,4,Do not recommend!,,3
9061,9061,4413,0,"Every time I apply an offer code, when I try to see eligible stores, the app freezes completely.",,18
9062,9062,4413,1,This has been happening for weeks!!,,6
9063,9063,4413,2,Leaving me unable to use offers.,,6
9064,9064,4413,3,Then I get a notification and emails to say I have offers available??,,13
9065,9065,4413,4,Well I can’t use them!!,,5
9066,9066,4413,5,"Frustrating Uber, sort it out",,5
9067,9067,4414,0,Used a promo code and then took the full payment with no discount 4 days later!,,16
9068,9068,4414,1,Refused me any help through the app because my order was 48 hours ago.,,14
9069,9069,4414,2,Lazy customer service and complete scam artists.,,7
9070,9070,4414,3,They need mass reporting because I am not the only one.,,11
9071,9071,4414,4,UBER IS DREADFUL.,,3
9072,9072,4414,5,Never again.,,2
9073,9073,4415,0,My food wasn’t left outside my door as it should’ve been during this pandemic.,,14
9074,9074,4415,1,It was left outside the building.,,6
9075,9075,4415,2,I found it in the morning eaten and thrown into the flowerbed.,,12
9076,9076,4415,3,I was refused a refund and the employee was rude and sending the same copy paste message over and over.,,20
9077,9077,4415,4,Atrocious.,,1
9078,9078,4416,0,"Well made app, not found any bugs myself.",,8
9079,9079,4416,1,"A lot of the negative reviews are down to bad delivery drivers, and frankly I wouldn't take that as a reflection of the app/website's quality of service.",,27
9080,9080,4416,2,"Been using Just Eat since 2020 for obvious reasons, and I've been very happy with the services provided.",,18
